	qid	rid	q_sen	r_sen	label
6914	1934	3	你这套确定没有挡住吗	我下午去拍视频给您	0
6915	1934	4	你这套确定没有挡住吗	还有考虑其他户型吗	0
6916	1935	0	现在看房	这个房子今天还没带您看呢	0
6917	1935	1	现在看房	刚降价	0
6918	1935	2	现在看房	降了2.5万，价格很优质哦，带中央空调	0
6919	1936	0	这套房源价格还有优惠空间吗？	价格keyitan	1
6920	1936	1	这套房源价格还有优惠空间吗？	这个是河滨花园一房最好的户型，考虑看看吗？	0
6921	1936	2	这套房源价格还有优惠空间吗？	只有契税，没有多余的税费	0
6922	1937	0	是毛坯房吗	这房子 房产证肯定是一楼	0
6923	1937	1	是毛坯房吗	但是实际他下面有建筑	0
6924	1937	2	是毛坯房吗	可以留下联系方式吗	0
6925	1937	3	是毛坯房吗	可以跟房子沟通一下 咱们去看看房子	0
6926	1937	4	是毛坯房吗	好的	0
6927	1938	0	价格有空间吗	100万	1
6928	1938	1	价格有空间吗	低于100万可以试试磨磨	1
6929	1938	2	价格有空间吗	不确定行不行	1
6930	1939	0	主要看房子	您先看一下	0
6931	1939	1	主要看房子	刚刚上的	0
6932	1939	2	主要看房子	明天您可以实地看一下	0
6933	1940	0	贷款怎么弄	那套总价会低点	0
6934	1940	1	贷款怎么弄	这套也比较适合您，也是华理08年的电梯房	0
6935	1940	2	贷款怎么弄	中梅苑这套最近看房的客户很多，估计也快要卖掉了，您抓抓紧，想要就赶紧定吧，不然就没有了?	0
6936	1940	3	贷款怎么弄	您下个贝壳找房或者链家app可以看到吧	0
6937	1940	4	贷款怎么弄	看得到吗？	0
6938	1941	0	现在可以看吗？	可以的	1
6939	1941	1	现在可以看吗？	你什么时候能过来呢	1
6940	1941	2	现在可以看吗？	好的，那我到北区5号门哪里等你	0
6941	1942	0	那采光有影响吗	PHONENAME很高兴为你服务	0
6942	1942	1	那采光有影响吗	单价16000左右都有哦	0
6943	1942	2	那采光有影响吗	两个卫生间的都是3房的哦	0
6944	1942	3	那采光有影响吗	一个卫生间的90多平方，2个卫生间的是120-136平方之间	0
6945	1942	4	那采光有影响吗	是的都是现房	0
6946	1943	0	什么时候能够看房呢？	有钥匙随时可以看哈	1
6947	1943	1	什么时候能够看房呢？	我可以通过线上先给您介绍一下	0
6948	1943	2	什么时候能够看房呢？	您是打算投资还是自住？	0
6949	1944	0	是二手的装修房吗	首套首付加上所有费用37万	0
6950	1944	1	是二手的装修房吗	此房是二手房	0
6951	1944	2	是二手的装修房吗	如果评估按照13500可以免个税	0
6952	1944	3	是二手的装修房吗	此房不满五唯一，只是说现在卖的价格比原购价便宜	0
6953	1944	4	是二手的装修房吗	月供4826	0
6954	1945	0	有房证么	没下来呢	1
6955	1945	1	有房证么	您那个房子卖了？	0
6956	1945	2	有房证么	这是15号楼	0
6957	1945	3	有房证么	顶楼。	0
6958	1945	4	有房证么	我有您微信吧	0
6959	1946	0	一期吗	契税首套1.5%，二套2%，个税1.5%	0
6960	1946	1	一期吗	你目前需要学位吗	0
6961	1946	2	一期吗	多4%，那要22万左右税费	0
6962	1946	3	一期吗	正常首套的费用	0
6963	1946	4	一期吗	电话号码就是微信吗？	0
6964	1947	0	百三两房单价最高一平是多少？最低7.3?	最高的话单价7.4万左右	0
6965	1947	1	百三两房单价最高一平是多少？最低7.3?	小区之前规划的粤海城已经建立的差不多，学位的涨幅了一些，所以18年和现在的价格，相差会很多一些的	0
6966	1947	2	百三两房单价最高一平是多少？最低7.3?	两房现在67左右，就是那套485的价格会比较实在一些	0
6967	1948	0	大概什么时候可以看房？	这边有套好房子	0
6968	1948	1	大概什么时候可以看房？	我可以线上带您看看	1
6969	1948	2	大概什么时候可以看房？	您现在方便吗	0
6970	1949	0	房子在小区哪个位置	属于城东片区	1
6971	1949	1	房子在小区哪个位置	嗯嗯	0
6972	1949	2	房子在小区哪个位置	可以来看的	0
6973	1950	0	您好，请问这个房子周边有哪些学校？	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。	0
6974	1950	1	您好，请问这个房子周边有哪些学校？	这是中心小学旁边的小区	0
6975	1950	2	您好，请问这个房子周边有哪些学校？	划片中学是北片	0
6976	1950	3	您好，请问这个房子周边有哪些学校？	嗯，这个房子楼层也不错	0
6977	1950	4	您好，请问这个房子周边有哪些学校？	您可以考虑一居室吗	0
6978	1951	0	2楼，遮挡情况怎么样呀？	这是6层的	0
6979	1951	1	2楼，遮挡情况怎么样呀？	抵押经营贷380万	0
6980	1951	2	2楼，遮挡情况怎么样呀？	这个没事，我走过很多这种有抵押的单子，还钱不经过业主手，我们公司风控操作，压房本的	0
6981	1951	3	2楼，遮挡情况怎么样呀？	在客厅窗户那可以改	0
6982	1951	4	2楼，遮挡情况怎么样呀？	方便	0
6983	1952	0	什么时候能够看房呢？	你好	0
6984	1952	1	什么时候能够看房呢？	我先带你看看VR，如果周末方便再实地过来看看呢	1
6985	1953	0	什么时候能够看房呢？	房子还在哈 楼王位置 前后对中庭 带家具家电的	0
6986	1953	1	什么时候能够看房呢？	您多久有空	1
6987	1953	2	什么时候能够看房呢？	好久到	0
6988	1954	0	这房子有大税么	差了15万	0
6989	1954	1	这房子有大税么	没大税	1
6990	1954	2	这房子有大税么	满五年的	0
6991	1954	3	这房子有大税么	就一个契税	0
6992	1954	4	这房子有大税么	我给您找找吧  咱留个电话  找到合适的电话联系您	0
6993	1955	0	首付怎么算	这套房子不能贷款的，是安置房，您首付控制在多少以内，我可以给您推荐其他的房子	1
6994	1955	1	首付怎么算	这套房子在6楼，您对楼高有什么要求	0
6995	1955	2	首付怎么算	是的一次性付清，押一些钱，等产证出来之后，在付清	0
6996	1956	0	这套什么情况	首付35万左右	0
6997	1956	1	这套什么情况	二手房，税费跟中介费都是由客户出的	0
6998	1956	2	这套什么情况	就因为有税费跟中介所以业主房价才卖的底	0
6999	1956	3	这套什么情况	是的	0
7000	1956	4	这套什么情况	之前了解过二手房没有	0
7001	1957	0	您好，请问这个户型有啥优缺点	请问您了解这个小区吗？	0
7002	1957	1	您好，请问这个户型有啥优缺点	对的，两个证	0
7003	1957	2	您好，请问这个户型有啥优缺点	您够名额吗？	0
7004	1957	3	您好，请问这个户型有啥优缺点	我在梅林深耕多年，是梅林贝壳排名前3的经纪人，我熟悉整个梅林、福田大多数片区的房源，您可以简述一下您的要求，迅速为您匹配房源，节省您的时间，我一定能帮到您	0
7005	1957	4	您好，请问这个户型有啥优缺点	这两套都是单证的房子	0
7006	1958	0	什么时候能看房	您什么时候有时间呢？	1
7007	1958	1	什么时候能看房	好的，好的	0
7008	1959	0	可以介绍一下大慨情况	公寓来的	1
7009	1959	1	可以介绍一下大慨情况	首付五成，贷款10年	1
7010	1959	2	可以介绍一下大慨情况	契税3个点	1
7011	1959	3	可以介绍一下大慨情况	其他没什么税费的	1
7012	1959	4	可以介绍一下大慨情况	这个房子业主亏本卖	0
7013	1960	0	可以看房吗	可以，随时都可以	1
7014	1960	1	可以看房吗	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
7015	1960	2	可以看房吗	您好，您之前咨询的房源近七日有11人也咨询过此房，您有时间去看看吗？	0
7016	1961	0	保利的是在路边吧？	不是主干到	1
7017	1961	1	保利的是在路边吧？	不炒	0
7018	1961	2	保利的是在路边吧？	14楼的	0
7019	1962	0	有证吗	就一栋	0
7020	1962	1	有证吗	有证	1
7021	1962	2	有证吗	整个商品房	0
7022	1962	3	有证吗	要走一下	0
7023	1962	4	有证吗	商业在玫瑰湾这面	0
7024	1963	0	学区是哪	契税是19.10月份的	0
7025	1963	1	学区是哪	业主可以配合满二	0
7026	1963	2	学区是哪	金谷二小学校	1
7027	1964	0	他买几年了	价格可以商量，您买房是落户吗？	0
7028	1964	1	他买几年了	有税，但是房主包税，您只出自己的过户费就行，这房子房主中间变更过一次名字	0
7029	1964	2	他买几年了	一个点的契税，一个点的土地出让金，五千多块钱	0
7030	1964	3	他买几年了	这可没法衡量，反正我家的房子80多平装修花了不到4万，这房子如果您简单装修的话有两万差不多了	0
7031	1964	4	他买几年了	这花不了多少钱，地板便宜，如果铺地砖的话，便宜的有20多一块的，卫生就是做做防水贴贴砖就行	0
7032	1965	0	靠马路是吗？	有个小孩正在读1年级，但这边的政策只要人户一致就可以读的，您可以打教育局的电话咨询一下	0
7033	1965	1	靠马路是吗？	户口可以迁出	0
7034	1965	2	靠马路是吗？	过两年的了，声音肯定会有，但由于是5楼，声音由下传上渐渐减小，就需要您自己上去感受一下看看能不能接受	0
7035	1966	0	什么时候能够看房呢？	贷款没还完首付8成	0
7036	1966	1	什么时候能够看房呢？	贷款还清5成	0
7037	1966	2	什么时候能够看房呢？	无房，首次贷款3成	0
7038	1967	0	您好，请问这个户型有啥优缺点	你看到的是停售了啊 	0
7039	1967	1	您好，请问这个户型有啥优缺点	这个不比99的户型好啊?	0
7040	1967	2	您好，请问这个户型有啥优缺点	啊 	0
7041	1967	3	您好，请问这个户型有啥优缺点	那你还买到拾里洋房啊 	0
7042	1967	4	您好，请问这个户型有啥优缺点	125平的户型是最好的 	0
7043	1968	0	有房证吗	不可以的?	0
7044	1968	1	有房证吗	嗯嗯，你来看过几套房了呢？觉得怎么样呢？	0
7045	1968	2	有房证吗	73平方的挂价在130到140万，目前130万的有三套，一套在3楼，两套在六楼。您之前有来看过感觉怎么样呢？	0
7046	1968	3	有房证吗	有满意的房需要和业主那边沟通的吗	0
7047	1968	4	有房证吗	然后3楼那个业主配合满二130万过户	0
7048	1969	0	小区附近有公园？	学位不占用	0
7049	1969	1	小区附近有公园？	有	1
7050	1969	2	小区附近有公园？	越秀区最大的公园之一	1
7051	1969	3	小区附近有公园？	东风公园	1
7052	1969	4	小区附近有公园？	和十九路军公园	1
7053	1970	0	配套的教学资源是什么	请问有什么可以帮您？	0
7054	1970	1	配套的教学资源是什么	加您微信啦	0
7055	1970	2	配套的教学资源是什么	您全款买的话就没有个税啦	0
7056	1970	3	配套的教学资源是什么	只有3.8万的契税	0
7057	1970	4	配套的教学资源是什么	1.13万的契税	0
7058	1971	0	贷款可以么	能	1
7059	1971	1	贷款可以么	2010年的	0
7060	1971	2	贷款可以么	5	0
7061	1971	3	贷款可以么	房子不错	0
7062	1971	4	贷款可以么	对，你可以自己出去办件，但是公司也得收费，公司规定	0
7063	1972	0	能看房吗？	可以的，我和业主约一下都可以看	1
7064	1972	1	能看房吗？	您什么时候想看？	0
7065	1972	2	能看房吗？	您留个电话，我约好了和您联系。	0
7066	1973	0	可以介绍下吗	房子还在的	1
7067	1973	1	可以介绍下吗	好	0
7068	1973	2	可以介绍下吗	我一会带您通过手机贝壳APP线上VR看房，您点击通过VR看到房源，我在VR房源用语音给您讲解，这样可以吗？语音是讲解，不需要露脸?	0
7069	1973	3	可以介绍下吗	好	0
7070	1973	4	可以介绍下吗	嗯嗯	0
7071	1974	0	初中是哪里	滨海中学	1
7072	1974	1	初中是哪里	小学也是滨海	0
7073	1974	2	初中是哪里	方便加个微信吗	0
7074	1975	0	有证吗	没有证呢	1
7075	1975	1	有证吗	您要有证的嘛？	0
7076	1975	2	有证吗	是边套的呢！	0
7077	1975	3	有证吗	证不清楚呢！	0
7078	1975	4	有证吗	您留一个联系方式给我我这里有几套有证的	0
7079	1976	0	什么时候能够看房呢？	有钥匙	1
7080	1976	1	什么时候能够看房呢？	看房方便	1
7081	1976	2	什么时候能够看房呢？	随时可以看	1
7082	1977	0	现在能看房么	嗯	1
7083	1977	1	现在能看房么	嗯	0
7084	1977	2	现在能看房么	干啥	0
7085	1978	0	低楼层采光不能有影响	这边的电梯房很少，世纪新城东西区都是。嘉绿名苑也是	0
7086	1978	1	低楼层采光不能有影响	您的预算是多少？	0
7087	1978	2	低楼层采光不能有影响	我给您找一下这几个小区性价比高的。	0
7088	1979	0	那这套能便宜点吗	这套可以沟通的	1
7089	1979	1	那这套能便宜点吗	不过业主也不是很着急。因为他两套房子再卖，另一套其他地方的已经有意向客户了	0
7090	1979	2	那这套能便宜点吗	三四月份涨了一些	0
7091	1980	0	周末方便看下吗	😁可以帮您约一下的。目前有租客。	1
7092	1980	1	周末方便看下吗	您周末什么时间过来看看呢？	0
7093	1980	2	周末方便看下吗	好的，方便留您一个电话吗？到时候约好后提前跟您说！😁	0
7094	1981	0	增值税多少	电梯的可以考虑富丽城的	0
7095	1981	1	增值税多少	俪城的东面	0
7096	1981	2	增值税多少	好的	0
7097	1981	3	增值税多少	上面的是平层，下面两套复试	0
7098	1981	4	增值税多少	这套也行	0
7099	1982	0	啥时候能看呢	嗯嗯	0
7100	1982	1	啥时候能看呢	我业主，她说还行	0
7101	1982	2	啥时候能看呢	东向的	0
7102	1983	0	你把那些你能看的靠谱的弄一起看	好的	0
7103	1983	1	你把那些你能看的靠谱的弄一起看	顶层	0
7104	1983	2	你把那些你能看的靠谱的弄一起看	24	0
7105	1984	0	嗯 现在方便么	可以的	1
7106	1984	1	嗯 现在方便么	我可以线上先带你看	1
7107	1984	2	嗯 现在方便么	是普通住宅，70年产权	0
7108	1985	0	这套房源价格还有优惠空间么？	石泉路71号高级店经理车秀丽很高兴为您服务	0
7109	1985	1	这套房源价格还有优惠空间么？	可以协商业主说	1
7110	1985	2	这套房源价格还有优惠空间么？	明天下午可以看房	0
7111	1986	0	可以公积金贷款吗	需要全款。不能贷款	1
7112	1986	1	可以公积金贷款吗	想买可以公积金贷款的房子吗？	1
